976648972944027648,2018-03-22 02:37:15,Eng,0.0,0.0,0,0,LeoDiCaprio
976648699659956224,2018-03-22 02:36:09,Racism department head of CambridgeAnalytica,0.0,0.0,0,0,LeoDiCaprio
976648621662679040,2018-03-22 02:35:51,hope u see this tweet and please reply,0.0,0.0,0,0,LeoDiCaprio
976648514548781056,2018-03-22 02:35:25,RT luv Hey Old Sport my English class really loved the book and movie The Great Gatsby We are having a party in hono,0.4,11.200000000000001,0,28,LeoDiCaprio
976648439759908864,2018-03-22 02:35:07,please visit this place this is most backward place in india we are still facing drinking wa,0.5,0.0,0,0,LeoDiCaprio
976647830692679680,2018-03-22 02:32:42,And WHY does Andrew Jackson have a mustache in TheMenWhoBuiltAmerica Frontiersmen He never,0.0,0.0,0,0,LeoDiCaprio
976647291783139328,2018-03-22 02:30:34,Young leo Love u until the end,0.3,0.0,0,0,LeoDiCaprio
976647208719142913,2018-03-22 02:30:14,Are the answers right in front of everyone It s not the scientist that fail us,-0.10714285714285715,-0.0,0,0,LeoDiCaprio
976646858369052673,2018-03-22 02:28:50,is hot,0.25,0.0,0,0,LeoDiCaprio
976645878629875712,2018-03-22 02:24:57,Love his movie diehard and Favourite actor after madametussaudssingapore,0.5,0.0,0,0,LeoDiCaprio
976645598639198208,2018-03-22 02:23:50,New group new month new season new me lips,0.13636363636363635,0.13636363636363635,2,0,LeoDiCaprio
976645409660694528,2018-03-22 02:23:05,RT The Wolf of Wall Street,0.0,0.0,0,2,LeoDiCaprio
976645319890034689,2018-03-22 02:22:44,I just wanna feel better my family abandoned me at the Vermont stare hospital years ago I miss them I,0.5,0.25,1,0,LeoDiCaprio
976644666425774080,2018-03-22 02:20:08,RT Hey would you like to collaborate with us for World Wa,0.0,0.0,0,10,LeoDiCaprio
976644164195704832,2018-03-22 02:18:08,RT Please help chastain,0.0,0.0,0,1,LeoDiCaprio
976644012693180417,2018-03-22 02:17:32,baby I love you I am a Republican to have capabilities to give back to change the world like you I lov,0.25,0.0,0,0,LeoDiCaprio
976639808960217089,2018-03-22 02:00:50,doerksen Sources please,0.0,0.0,0,0,LeoDiCaprio
976639701653315584,2018-03-22 02:00:24,WhatsThatMovieWednesday Who knows what movie scored his first Oscar nomination,0.25,0.0,0,0,LeoDiCaprio
976639651288178689,2018-03-22 02:00:12,WHERE DF YOU AT LEOOOOO I NEED INCEPTION 2 NIGGA you better not be chilling in mars and shit with,-0.06666666666666667,-0.0,0,0,LeoDiCaprio
976638729816166400,2018-03-22 01:56:32,I don t have any idea about,0.0,0.0,0,0,LeoDiCaprio
976638689420955648,2018-03-22 01:56:23,Has anyone caught The Men Who Built America on 1 Amazing show brilliantly shot and well told storie,0.75,0.375,1,0,LeoDiCaprio
976638414048014337,2018-03-22 01:55:17,He already got 4th largest a,0.0,0.0,1,0,LeoDiCaprio
976638354321162240,2018-03-22 01:55:03,In which case you should be glad for an increase in global CO 2,0.25,0.0,0,0,LeoDiCaprio
976637978360668162,2018-03-22 01:53:33,RT luv Hey Old Sport my English class really loved the book and movie The Great Gatsby We are having a party in hono,0.4,11.200000000000001,0,28,LeoDiCaprio
976637605985964032,2018-03-22 01:52:04,Yet another reason deforestation is bad for the planet,-0.6999999999999998,-0.0,0,0,LeoDiCaprio
976672145534197760,2018-03-22 04:09:19,Trump just got rolled again by dems and mitch on budget Swap ate his ass up quick He s a joke,0.3333333333333333,0.0,0,0,jimmyfallon
976672135648292864,2018-03-22 04:09:17,RT that ducktales performance was amazing now can you please sing the friends,0.6000000000000001,0.6000000000000001,0,1,jimmyfallon
976672079310340097,2018-03-22 04:09:04,would you ever trade spots with someone on SNL to be on another sketch again,0.0,0.0,1,0,jimmyfallon
976672051028267008,2018-03-22 04:08:57,PATD on tonight Hoping I can stay awake to see them play later Swooning,0.0,0.0,0,0,jimmyfallon
976672035127644160,2018-03-22 04:08:53,Thanks you Jimmy you are just hilarious bromance,0.35,0.0,0,0,jimmyfallon
976671993696108544,2018-03-22 04:08:43,I You,0.0,0.0,0,0,jimmyfallon
